name,agent.tau,agent.epsilon_decay,agent.learning_rate,training.main_seed,training.batch_size,final_mean,final_sd
Step4_DQNAgent-20260103-1839,0.06,0.975,0.00152,515,64,258.8714286,39.02926427
Step4_DQNAgent-20260103-1850,0.06,0.975,0.00152,516,64,500,0
Step4_DQNAgent-20260103-1852,0.06,0.975,0.00152,517,64,384.4714286,153.6096836
Step4_DQNAgent-20260103-1904,0.06,0.975,0.00152,518,64,500,0
Step4_DQNAgent-20260103-1910,0.06,0.975,0.00152,519,64,16.77142857,2.485221626
Step4_DQNAgent-20260103-1927,0.06,0.975,0.00152,520,64,500,0
Step4_DQNAgent-20260103-1931,0.06,0.975,0.00152,501,128,308.2857143,79.64369634
Step4_DQNAgent-20260103-1940,0.06,0.975,0.00152,502,128,303.1285714,85.03208158
Step4_DQNAgent-20260103-1941,0.06,0.975,0.00152,503,128,500,0
Step4_DQNAgent-20260103-1956,0.06,0.975,0.00152,504,128,500,0
Step4_DQNAgent-20260103-1958,0.06,0.975,0.00152,505,128,376.5571429,75.10138589
Step4_DQNAgent-20260103-2018,0.06,0.975,0.00152,506,128,500,0
Step4_DQNAgent-20260103-2019,0.06,0.975,0.00152,507,128,178.0428571,5.750616648
Step4_DQNAgent-20260103-2038,0.06,0.975,0.00152,508,128,157.5142857,3.702288316
Step4_DQNAgent-20260103-2039,0.06,0.975,0.00152,509,128,500,0
Step4_DQNAgent-20260103-2100,0.06,0.975,0.00152,510,128,500,0
Step4_DQNAgent-20260103-2103,0.06,0.975,0.00152,511,128,500,0
Step4_DQNAgent-20260103-2118,0.06,0.975,0.00152,512,128,500,0
Step4_DQNAgent-20260103-2122,0.06,0.975,0.00152,513,128,327.8428571,51.88273473
Step4_DQNAgent-20260103-2134,0.06,0.975,0.00152,514,128,500,0
Step4_DQNAgent-20260103-2137,0.06,0.975,0.00152,515,128,186.1142857,153.9399273
Step4_DQNAgent-20260103-2148,0.06,0.975,0.00152,516,128,279.8571429,7.664921422
Step4_DQNAgent-20260103-2156,0.06,0.975,0.00152,517,128,451.1428571,136.017991
Step4_DQNAgent-20260103-2209,0.06,0.975,0.00152,518,128,101.1571429,2.856749973
Step4_DQNAgent-20260103-2209,0.06,0.975,0.00152,519,128,500,0
Step4_DQNAgent-20260103-2226,0.06,0.975,0.00152,520,128,23.78571429,24.84862333
Step4_DQNAgent-20260103-2233,0.06,0.975,0.00152,501,256,500,0
Step4_DQNAgent-20260103-2244,0.06,0.975,0.00152,502,256,500,0
Step4_DQNAgent-20260103-2251,0.06,0.975,0.00152,503,256,500,0
Step4_DQNAgent-20260103-2307,0.06,0.975,0.00152,504,256,167.6857143,2.446822179
Step4_DQNAgent-20260103-2307,0.06,0.975,0.00152,505,256,500,0
Step4_DQNAgent-20260103-2329,0.06,0.975,0.00152,506,256,500,0
Step4_DQNAgent-20260103-2330,0.06,0.975,0.00152,507,256,315.5714286,85.69356892
Step4_DQNAgent-20260103-2348,0.06,0.975,0.00152,508,256,500,0
Step4_DQNAgent-20260103-2348,0.06,0.975,0.00152,509,256,500,0
Step4_DQNAgent-20260104-0010,0.06,0.975,0.00152,510,256,98.5,2.517084481
Step4_DQNAgent-20260104-0018,0.06,0.975,0.00152,511,256,500,0
Step4_DQNAgent-20260104-0028,0.06,0.975,0.00152,512,256,118.7571429,5.298074352
Step4_DQNAgent-20260104-0039,0.06,0.975,0.00152,513,256,500,0
Step4_DQNAgent-20260104-0044,0.06,0.975,0.00152,514,256,500,0
Step4_DQNAgent-20260104-0057,0.06,0.975,0.00152,515,256,500,0
Step4_DQNAgent-20260104-0111,0.06,0.975,0.00152,516,256,500,0
Step4_DQNAgent-20260104-0117,0.06,0.975,0.00152,517,256,192.1571429,21.17723556
Step4_DQNAgent-20260104-0135,0.06,0.975,0.00152,518,256,294.7428571,172.4439193
Step4_DQNAgent-20260104-0137,0.06,0.975,0.00152,519,256,291.6,112.3062649
Step4_DQNAgent-20260104-0156,0.06,0.975,0.00152,520,256,153,9.811072462
Step4_DQNAgent-20260104-0204,0.015,0.975,0.00304,501,64,95.1,2.432811425
Step4_DQNAgent-20260104-0207,0.015,0.975,0.00304,502,64,500,0
Step4_DQNAgent-20260104-0219,0.015,0.975,0.00304,503,64,424.8428571,157.0559169
Step4_DQNAgent-20260104-0224,0.015,0.975,0.00304,504,64,27.65714286,16.78510029
Step4_DQNAgent-20260104-0232,0.015,0.975,0.00304,505,64,500,0
Step4_DQNAgent-20260104-0241,0.015,0.975,0.00304,506,64,215.4428571,53.32344317
Step4_DQNAgent-20260104-0251,0.015,0.975,0.00304,507,64,192.8571429,65.30177983
Step4_DQNAgent-20260104-0254,0.015,0.975,0.00304,508,64,25.44285714,9.073722994
Step4_DQNAgent-20260104-0305,0.015,0.975,0.00304,509,64,500,0
Step4_DQNAgent-20260104-0316,0.015,0.975,0.00304,510,64,500,0
Step4_DQNAgent-20260104-0322,0.015,0.975,0.00304,511,64,500,0
Step4_DQNAgent-20260104-0331,0.015,0.975,0.00304,512,64,500,0
Step4_DQNAgent-20260104-0337,0.015,0.975,0.00304,513,64,221.4857143,65.82525413
Step4_DQNAgent-20260104-0349,0.015,0.975,0.00304,514,64,472.2857143,45.02226207
Step4_DQNAgent-20260104-0351,0.015,0.975,0.00304,515,64,307.9428571,31.46239738
Step4_DQNAgent-20260104-0401,0.015,0.975,0.00304,516,64,178.4428571,89.32982796
Step4_DQNAgent-20260104-0406,0.015,0.975,0.00304,517,64,123.3285714,34.1529005
Step4_DQNAgent-20260104-0415,0.015,0.975,0.00304,518,64,132.8857143,2.983491996
Step4_DQNAgent-20260104-0421,0.015,0.975,0.00304,519,64,500,0
Step4_DQNAgent-20260104-0435,0.015,0.975,0.00304,520,64,500,0
Step4_DQNAgent-20260104-0437,0.015,0.975,0.00304,501,128,500,0
Step4_DQNAgent-20260104-0453,0.015,0.975,0.00304,502,128,484.1857143,51.65746879
Step4_DQNAgent-20260104-0456,0.015,0.975,0.00304,503,128,87.81428571,4.186006816
Step4_DQNAgent-20260104-0512,0.015,0.975,0.00304,504,128,500,0
Step4_DQNAgent-20260104-0513,0.015,0.975,0.00304,505,128,482.5285714,82.56819198
Step4_DQNAgent-20260104-0531,0.015,0.975,0.00304,506,128,152.7142857,51.16475987
Step4_DQNAgent-20260104-0533,0.015,0.975,0.00304,507,128,500,0
Step4_DQNAgent-20260104-0546,0.015,0.975,0.00304,508,128,500,0
Step4_DQNAgent-20260104-0551,0.015,0.975,0.00304,509,128,162.1571429,3.383302336
Step4_DQNAgent-20260104-0610,0.015,0.975,0.00304,510,128,157.0285714,4.831360141
Step4_DQNAgent-20260104-0611,0.015,0.975,0.00304,511,128,493.2571429,39.31763898
Step4_DQNAgent-20260104-0626,0.015,0.975,0.00304,512,128,117.3428571,2.02050711
Step4_DQNAgent-20260104-0627,0.015,0.975,0.00304,513,128,500,0
Step4_DQNAgent-20260104-0642,0.015,0.975,0.00304,514,128,360.5285714,4.153213656
Step4_DQNAgent-20260104-0643,0.015,0.975,0.00304,515,128,110.8571429,2.799416849
Step4_DQNAgent-20260104-0659,0.015,0.975,0.00304,516,128,431.3428571,143.7695463
Step4_DQNAgent-20260104-0700,0.015,0.975,0.00304,517,128,500,0
Step4_DQNAgent-20260104-0717,0.015,0.975,0.00304,518,128,200.2142857,174.6029694
Step4_DQNAgent-20260104-0719,0.015,0.975,0.00304,519,128,112.6142857,6.036301747
Step4_DQNAgent-20260104-0737,0.015,0.975,0.00304,520,128,70,7.468027087
Step4_DQNAgent-20260104-0738,0.015,0.975,0.00304,501,256,199.1857143,37.38268998
Step4_DQNAgent-20260104-0749,0.015,0.975,0.00304,502,256,104.3714286,1.845236559
Step4_DQNAgent-20260104-0755,0.015,0.975,0.00304,503,256,324.5714286,11.84973951
Step4_DQNAgent-20260104-0806,0.015,0.975,0.00304,504,256,289.6142857,14.93824704
Step4_DQNAgent-20260104-0816,0.015,0.975,0.00304,505,256,471.3571429,6.267913105
Step4_DQNAgent-20260104-0826,0.015,0.975,0.00304,506,256,500,0
Step4_DQNAgent-20260104-0837,0.015,0.975,0.00304,507,256,500,0
Step4_DQNAgent-20260104-0846,0.015,0.975,0.00304,508,256,500,0
Step4_DQNAgent-20260104-0858,0.015,0.975,0.00304,509,256,500,0
Step4_DQNAgent-20260104-0914,0.015,0.975,0.00304,510,256,156,4.436858606
Step4_DQNAgent-20260104-0918,0.015,0.975,0.00304,511,256,500,0
Step4_DQNAgent-20260104-0932,0.015,0.975,0.00304,512,256,371.8142857,189.359695
Step4_DQNAgent-20260104-0937,0.015,0.975,0.00304,513,256,216.1857143,160.9198818
Step4_DQNAgent-20260104-0951,0.015,0.975,0.00304,514,256,357.8571429,104.0124011
Step4_DQNAgent-20260104-0954,0.015,0.975,0.00304,515,256,195.4714286,16.21174304
Step4_DQNAgent-20260104-1010,0.015,0.975,0.00304,516,256,102.5714286,1.924068818
Step4_DQNAgent-20260104-1014,0.015,0.975,0.00304,517,256,475.5,5.387154033
Step4_DQNAgent-20260104-1029,0.015,0.975,0.00304,518,256,500,0
Step4_DQNAgent-20260104-1032,0.015,0.975,0.00304,519,256,37.25714286,3.686600115
Step4_DQNAgent-20260104-1047,0.015,0.975,0.00304,520,256,500,0
Step4_DQNAgent-20260104-1056,0.03,0.975,0.00304,501,64,500,0
Step4_DQNAgent-20260104-1107,0.03,0.975,0.00304,502,64,500,0
Step4_DQNAgent-20260104-1114,0.03,0.975,0.00304,503,64,118.7,2.404460141
Step4_DQNAgent-20260104-1126,0.03,0.975,0.00304,504,64,493.8142857,45.85358464
Step4_DQNAgent-20260104-1128,0.03,0.975,0.00304,505,64,146.6571429,2.827849836
Step4_DQNAgent-20260104-1144,0.03,0.975,0.00304,506,64,111.5857143,2.417158055
Step4_DQNAgent-20260104-1147,0.03,0.975,0.00304,507,64,488.7714286,18.73054909
Step4_DQNAgent-20260104-1200,0.03,0.975,0.00304,508,64,375.5857143,203.8922329
Step4_DQNAgent-20260104-1204,0.03,0.975,0.00304,509,64,443.4857143,113.1052282
Step4_DQNAgent-20260104-1223,0.03,0.975,0.00304,510,64,380.0714286,31.13304236
Step4_DQNAgent-20260104-1223,0.03,0.975,0.00304,511,64,152.4285714,5.522865272
Step4_DQNAgent-20260104-1239,0.03,0.975,0.00304,512,64,189.7857143,3.500583042
Step4_DQNAgent-20260104-1240,0.03,0.975,0.00304,513,64,113.0857143,3.886764564
Step4_DQNAgent-20260104-1252,0.03,0.975,0.00304,514,64,104.0714286,104.902175
Step4_DQNAgent-20260104-1255,0.03,0.975,0.00304,515,64,499.0285714,4.255992174
Step4_DQNAgent-20260104-1306,0.03,0.975,0.00304,516,64,500,0
Step4_DQNAgent-20260104-1309,0.03,0.975,0.00304,517,64,292.3571429,5.654418536
Step4_DQNAgent-20260104-1322,0.03,0.975,0.00304,518,64,500,0
Step4_DQNAgent-20260104-1329,0.03,0.975,0.00304,519,64,500,0
Step4_DQNAgent-20260104-1344,0.03,0.975,0.00304,520,64,138.2571429,7.778515676
Step4_DQNAgent-20260104-1347,0.03,0.975,0.00304,501,128,500,0
Step4_DQNAgent-20260104-1359,0.03,0.975,0.00304,502,128,500,0
Step4_DQNAgent-20260104-1406,0.03,0.975,0.00304,503,128,500,0
Step4_DQNAgent-20260104-1418,0.03,0.975,0.00304,504,128,500,0
Step4_DQNAgent-20260104-1425,0.03,0.975,0.00304,505,128,143.6857143,63.24160991
Step4_DQNAgent-20260104-1436,0.03,0.975,0.00304,506,128,500,0
Step4_DQNAgent-20260104-1442,0.03,0.975,0.00304,507,128,487.0714286,75.38592544
Step4_DQNAgent-20260104-1456,0.03,0.975,0.00304,508,128,500,0
Step4_DQNAgent-20260104-1500,0.03,0.975,0.00304,509,128,500,0
Step4_DQNAgent-20260104-1519,0.03,0.975,0.00304,510,128,300.1428571,210.7223824
Step4_DQNAgent-20260104-1520,0.03,0.975,0.00304,511,128,500,0
Step4_DQNAgent-20260104-1533,0.03,0.975,0.00304,512,128,421.3857143,93.60529485
Step4_DQNAgent-20260104-1537,0.03,0.975,0.00304,513,128,500,0
Step4_DQNAgent-20260104-1553,0.03,0.975,0.00304,514,128,179.2714286,3.710685068
Step4_DQNAgent-20260104-1553,0.03,0.975,0.00304,515,128,500,0
Step4_DQNAgent-20260104-1609,0.03,0.975,0.00304,516,128,462.7428571,97.7921536
Step4_DQNAgent-20260104-1612,0.03,0.975,0.00304,517,128,500,0
Step4_DQNAgent-20260104-1628,0.03,0.975,0.00304,518,128,360.2,171.432419
Step4_DQNAgent-20260104-1629,0.03,0.975,0.00304,519,128,500,0
Step4_DQNAgent-20260104-1649,0.03,0.975,0.00304,520,128,159.8571429,35.36070689
Step4_DQNAgent-20260104-1651,0.03,0.975,0.00304,501,256,500,0
Step4_DQNAgent-20260104-1708,0.03,0.975,0.00304,502,256,315.7571429,206.7895711
Step4_DQNAgent-20260104-1712,0.03,0.975,0.00304,503,256,168.5428571,224.4033795
Step4_DQNAgent-20260104-1728,0.03,0.975,0.00304,504,256,500,0
Step4_DQNAgent-20260104-1731,0.03,0.975,0.00304,505,256,244.1857143,30.01108979
Step4_DQNAgent-20260104-1750,0.03,0.975,0.00304,506,256,500,0
Step4_DQNAgent-20260104-1751,0.03,0.975,0.00304,507,256,174.2714286,3.371822011
Step4_DQNAgent-20260104-1810,0.03,0.975,0.00304,508,256,104.7857143,2.150699934
Step4_DQNAgent-20260104-1813,0.03,0.975,0.00304,509,256,496.0714286,21.93778308
Step4_DQNAgent-20260104-1835,0.03,0.975,0.00304,510,256,154.3714286,8.796381445
Step4_DQNAgent-20260104-1835,0.03,0.975,0.00304,511,256,101.1,2.705285831
Step4_DQNAgent-20260104-1852,0.03,0.975,0.00304,512,256,399.0857143,106.676111
Step4_DQNAgent-20260104-1854,0.03,0.975,0.00304,513,256,120.0428571,2.344816254
Step4_DQNAgent-20260104-1910,0.03,0.975,0.00304,514,256,91.38571429,2.625658324
Step4_DQNAgent-20260104-1912,0.03,0.975,0.00304,515,256,500,0
Step4_DQNAgent-20260104-1928,0.03,0.975,0.00304,516,256,500,0
Step4_DQNAgent-20260104-1931,0.03,0.975,0.00304,517,256,493.8857143,35.65571197
Step4_DQNAgent-20260104-1947,0.03,0.975,0.00304,518,256,127.0571429,3.384357775
Step4_DQNAgent-20260104-1950,0.03,0.975,0.00304,519,256,372.1571429,32.68797757
Step4_DQNAgent-20260104-2009,0.03,0.975,0.00304,520,256,500,0
Step4_DQNAgent-20260104-2012,0.06,0.975,0.00304,501,64,500,0
Step4_DQNAgent-20260104-2028,0.06,0.975,0.00304,502,64,340.7142857,90.47006496
Step4_DQNAgent-20260104-2030,0.06,0.975,0.00304,503,64,194.4428571,4.686258679
Step4_DQNAgent-20260104-2046,0.06,0.975,0.00304,504,64,26.17142857,2.455148692
Step4_DQNAgent-20260104-2048,0.06,0.975,0.00304,505,64,127.8571429,6.719450901
Step4_DQNAgent-20260104-2056,0.06,0.975,0.00304,506,64,500,0
Step4_DQNAgent-20260104-2104,0.06,0.975,0.00304,507,64,500,0
Step4_DQNAgent-20260104-2112,0.06,0.975,0.00304,508,64,500,0
Step4_DQNAgent-20260104-2119,0.06,0.975,0.00304,509,64,500,0
Step4_DQNAgent-20260104-2134,0.06,0.975,0.00304,510,64,395.8428571,28.76885008
Step4_DQNAgent-20260104-2141,0.06,0.975,0.00304,511,64,121.3714286,2.300133093
Step4_DQNAgent-20260104-2151,0.06,0.975,0.00304,512,64,500,0
Step4_DQNAgent-20260104-2158,0.06,0.975,0.00304,513,64,500,0
Step4_DQNAgent-20260104-2211,0.06,0.975,0.00304,514,64,221.6571429,227.4004577
Step4_DQNAgent-20260104-2213,0.06,0.975,0.00304,515,64,500,0
Step4_DQNAgent-20260104-2227,0.06,0.975,0.00304,516,64,500,0
Step4_DQNAgent-20260104-2232,0.06,0.975,0.00304,517,64,158.2428571,3.204620389
Step4_DQNAgent-20260104-2245,0.06,0.975,0.00304,518,64,93.61428571,3.27890599
Step4_DQNAgent-20260104-2249,0.06,0.975,0.00304,519,64,98.31428571,4.534133583
Step4_DQNAgent-20260104-2305,0.06,0.975,0.00304,520,64,500,0
Step4_DQNAgent-20260104-2305,0.06,0.975,0.00304,501,128,500,0
Step4_DQNAgent-20260104-2324,0.06,0.975,0.00304,502,128,500,0
Step4_DQNAgent-20260104-2324,0.06,0.975,0.00304,503,128,420.5428571,103.437032
Step4_DQNAgent-20260104-2343,0.06,0.975,0.00304,504,128,107.8,6.917059656
Step4_DQNAgent-20260104-2344,0.06,0.975,0.00304,505,128,120.8142857,7.559842888
Step4_DQNAgent-20260105-0003,0.06,0.975,0.00304,506,128,500,0
Step4_DQNAgent-20260105-0003,0.06,0.975,0.00304,507,128,493.0285714,57.90903493
Step4_DQNAgent-20260105-0023,0.06,0.975,0.00304,508,128,490.2857143,39.56157691
Step4_DQNAgent-20260105-0023,0.06,0.975,0.00304,509,128,500,0
Step4_DQNAgent-20260105-0044,0.06,0.975,0.00304,510,128,36.45714286,25.10645092
Step4_DQNAgent-20260105-0049,0.06,0.975,0.00304,511,128,497.3857143,21.7158881
Step4_DQNAgent-20260105-0102,0.06,0.975,0.00304,512,128,500,0
Step4_DQNAgent-20260105-0108,0.06,0.975,0.00304,513,128,156.7857143,84.23282239
Step4_DQNAgent-20260105-0121,0.06,0.975,0.00304,514,128,500,0
Step4_DQNAgent-20260105-0124,0.06,0.975,0.00304,515,128,97.81428571,5.890168218
Step4_DQNAgent-20260105-0137,0.06,0.975,0.00304,516,128,500,0
Step4_DQNAgent-20260105-0143,0.06,0.975,0.00304,517,128,492.9714286,18.48394781
Step4_DQNAgent-20260105-0159,0.06,0.975,0.00304,518,128,385.1285714,83.14959349
Step4_DQNAgent-20260105-0209,0.06,0.975,0.00304,519,128,480.8285714,62.74004678
Step4_DQNAgent-20260105-0222,0.06,0.975,0.00304,520,128,500,0
Step4_DQNAgent-20260105-0229,0.06,0.975,0.00304,501,256,172.1285714,17.6464658
Step4_DQNAgent-20260105-0241,0.06,0.975,0.00304,502,256,500,0
Step4_DQNAgent-20260105-0243,0.06,0.975,0.00304,503,256,500,0
Step4_DQNAgent-20260105-0302,0.06,0.975,0.00304,504,256,500,0
Step4_DQNAgent-20260105-0307,0.06,0.975,0.00304,505,256,164.9285714,95.79954092
Step4_DQNAgent-20260105-0325,0.06,0.975,0.00304,506,256,108.5142857,2.96524081
Step4_DQNAgent-20260105-0328,0.06,0.975,0.00304,507,256,500,0
Step4_DQNAgent-20260105-0344,0.06,0.975,0.00304,508,256,500,0
Step4_DQNAgent-20260105-0348,0.06,0.975,0.00304,509,256,500,0
Step4_DQNAgent-20260105-0413,0.06,0.975,0.00304,510,256,205.8571429,4.64845816
Step4_DQNAgent-20260105-0415,0.06,0.975,0.00304,511,256,183.3142857,121.7543831
Step4_DQNAgent-20260105-0430,0.06,0.975,0.00304,512,256,322.7142857,117.173759
Step4_DQNAgent-20260105-0432,0.06,0.975,0.00304,513,256,105.3714286,3.444131359
Step4_DQNAgent-20260105-0453,0.06,0.975,0.00304,514,256,235.6142857,98.49920853
Step4_DQNAgent-20260105-0454,0.06,0.975,0.00304,515,256,500,0
Step4_DQNAgent-20260105-0515,0.06,0.975,0.00304,516,256,454.5428571,111.600651
Step4_DQNAgent-20260105-0521,0.06,0.975,0.00304,517,256,494.4571429,46.04242941
Step4_DQNAgent-20260105-0540,0.06,0.975,0.00304,518,256,500,0
Step4_DQNAgent-20260105-0541,0.06,0.975,0.00304,519,256,107.7,5.330103188
Step4_DQNAgent-20260105-0559,0.06,0.975,0.00304,520,256,500,0
Step4_DQNAgent-20260105-0609,0.015,0.983,0.00075,501,64,438.6285714,128.7369601
Step4_DQNAgent-20260105-0618,0.015,0.983,0.00075,502,64,500,0
Step4_DQNAgent-20260105-0620,0.015,0.983,0.00075,503,64,106.6428571,68.41805019
Step4_DQNAgent-20260105-0630,0.015,0.983,0.00075,504,64,167.4857143,88.82965124
Step4_DQNAgent-20260105-0631,0.015,0.983,0.00075,505,64,358.6,174.5835371
Step4_DQNAgent-20260105-0642,0.015,0.983,0.00075,506,64,92.61428571,52.3052286
Step4_DQNAgent-20260105-0648,0.015,0.983,0.00075,507,64,208.8142857,80.36617854
Step4_DQNAgent-20260105-0649,0.015,0.983,0.00075,508,64,500,0
Step4_DQNAgent-20260105-0701,0.015,0.983,0.00075,509,64,362.8857143,97.73032032
Step4_DQNAgent-20260105-0714,0.015,0.983,0.00075,510,64,500,0
Step4_DQNAgent-20260105-0714,0.015,0.983,0.00075,511,64,330.2571429,116.1309219
Step4_DQNAgent-20260105-0727,0.015,0.983,0.00075,512,64,115.2714286,5.820950901
Step4_DQNAgent-20260105-0727,0.015,0.983,0.00075,513,64,130.3,6.81039122
Step4_DQNAgent-20260105-0733,0.015,0.983,0.00075,514,64,151.9142857,9.816520852
Step4_DQNAgent-20260105-0735,0.015,0.983,0.00075,515,64,140.8285714,6.414206172
Step4_DQNAgent-20260105-0742,0.015,0.983,0.00075,516,64,283.2428571,145.8199904
Step4_DQNAgent-20260105-0751,0.015,0.983,0.00075,517,64,164.0571429,9.606375434
Step4_DQNAgent-20260105-0755,0.015,0.983,0.00075,518,64,231.0714286,35.4523106
Step4_DQNAgent-20260105-0800,0.015,0.983,0.00075,519,64,159.3714286,4.000612198
Step4_DQNAgent-20260105-0806,0.015,0.983,0.00075,520,64,500,0
Step4_DQNAgent-20260105-0811,0.015,0.983,0.00075,501,128,178.0428571,24.04723668
Step4_DQNAgent-20260105-0823,0.015,0.983,0.00075,502,128,500,0
Step4_DQNAgent-20260105-0830,0.015,0.983,0.00075,503,128,137.2142857,11.64951606
Step4_DQNAgent-20260105-0835,0.015,0.983,0.00075,504,128,500,0
Step4_DQNAgent-20260105-0836,0.015,0.983,0.00075,505,128,118.3714286,2.085127119
Step4_DQNAgent-20260105-0851,0.015,0.983,0.00075,506,128,377.8,148.220068
Step4_DQNAgent-20260105-0855,0.015,0.983,0.00075,507,128,500,0
Step4_DQNAgent-20260105-0901,0.015,0.983,0.00075,508,128,500,0
Step4_DQNAgent-20260105-0906,0.015,0.983,0.00075,509,128,500,0
Step4_DQNAgent-20260105-0924,0.015,0.983,0.00075,510,128,196.1571429,25.93653557
Step4_DQNAgent-20260105-0933,0.015,0.983,0.00075,511,128,402.2428571,91.80654127
Step4_DQNAgent-20260105-0934,0.015,0.983,0.00075,512,128,500,0
Step4_DQNAgent-20260105-0948,0.015,0.983,0.00075,513,128,132.4857143,7.486641164
Step4_DQNAgent-20260105-0954,0.015,0.983,0.00075,514,128,497.9,17.44391011
Step4_DQNAgent-20260105-0955,0.015,0.983,0.00075,515,128,142.9428571,4.600887226
Step4_DQNAgent-20260105-1007,0.015,0.983,0.00075,516,128,493.4285714,33.71797801
Step4_DQNAgent-20260105-1012,0.015,0.983,0.00075,517,128,65.81428571,61.77546736
Step4_DQNAgent-20260105-1020,0.015,0.983,0.00075,518,128,500,0
Step4_DQNAgent-20260105-1025,0.015,0.983,0.00075,519,128,193.4428571,37.40803417
Step4_DQNAgent-20260105-1037,0.015,0.983,0.00075,520,128,500,0
Step4_DQNAgent-20260105-1045,0.015,0.983,0.00075,501,256,91.91428571,36.03440533
Step4_DQNAgent-20260105-1053,0.015,0.983,0.00075,502,256,500,0
Step4_DQNAgent-20260105-1055,0.015,0.983,0.00075,503,256,163.5571429,5.111990706
Step4_DQNAgent-20260105-1105,0.015,0.983,0.00075,504,256,500,0
Step4_DQNAgent-20260105-1111,0.015,0.983,0.00075,505,256,316.1,106.3840952
Step4_DQNAgent-20260105-1125,0.015,0.983,0.00075,506,256,329.6285714,124.7844051
Step4_DQNAgent-20260105-1128,0.015,0.983,0.00075,507,256,85.51428571,12.20859517
Step4_DQNAgent-20260105-1137,0.015,0.983,0.00075,508,256,500,0
Step4_DQNAgent-20260105-1144,0.015,0.983,0.00075,509,256,444.5714286,79.09480233
Step4_DQNAgent-20260105-1203,0.015,0.983,0.00075,510,256,224.1714286,51.70354269
Step4_DQNAgent-20260105-1207,0.015,0.983,0.00075,511,256,500,0
Step4_DQNAgent-20260105-1219,0.015,0.983,0.00075,512,256,179.0428571,59.17297542
Step4_DQNAgent-20260105-1224,0.015,0.983,0.00075,513,256,468.1285714,89.09207459
Step4_DQNAgent-20260105-1232,0.015,0.983,0.00075,514,256,303.6142857,78.06175081
Step4_DQNAgent-20260105-1237,0.015,0.983,0.00075,515,256,500,0
Step4_DQNAgent-20260105-1253,0.015,0.983,0.00075,516,256,196.7428571,71.50038676
Step4_DQNAgent-20260105-1254,0.015,0.983,0.00075,517,256,500,0
Step4_DQNAgent-20260105-1303,0.015,0.983,0.00075,518,256,500,0
Step4_DQNAgent-20260105-1312,0.015,0.983,0.00075,519,256,186.9714286,3.056475228
Step4_DQNAgent-20260105-1322,0.015,0.983,0.00075,520,256,500,0
Step4_DQNAgent-20260105-1327,0.03,0.983,0.00075,501,64,144.4,7.71529094
Step4_DQNAgent-20260105-1336,0.03,0.983,0.00075,502,64,157.2285714,43.72811173
Step4_DQNAgent-20260105-1339,0.03,0.983,0.00075,503,64,171.3428571,6.565898294
Step4_DQNAgent-20260105-1344,0.03,0.983,0.00075,504,64,288.9,39.2687262
Step4_DQNAgent-20260105-1348,0.03,0.983,0.00075,505,64,69.47142857,4.883562601
Step4_DQNAgent-20260105-1359,0.03,0.983,0.00075,506,64,500,0
Step4_DQNAgent-20260105-1403,0.03,0.983,0.00075,507,64,174.6142857,37.8460388
Step4_DQNAgent-20260105-1412,0.03,0.983,0.00075,508,64,500,0
Step4_DQNAgent-20260105-1416,0.03,0.983,0.00075,509,64,175.6714286,12.23195047
Step4_DQNAgent-20260105-1429,0.03,0.983,0.00075,510,64,489.7714286,49.04259706
Step4_DQNAgent-20260105-1435,0.03,0.983,0.00075,511,64,342.8,157.9349414
Step4_DQNAgent-20260105-1442,0.03,0.983,0.00075,512,64,500,0
Step4_DQNAgent-20260105-1448,0.03,0.983,0.00075,513,64,158.9714286,13.1170243
Step4_DQNAgent-20260105-1454,0.03,0.983,0.00075,514,64,494.0285714,34.8228051
Step4_DQNAgent-20260105-1459,0.03,0.983,0.00075,515,64,151.5428571,6.09141249
Step4_DQNAgent-20260105-1506,0.03,0.983,0.00075,516,64,221.4571429,37.57380764
Step4_DQNAgent-20260105-1515,0.03,0.983,0.00075,517,64,171.9,16.86344313
Step4_DQNAgent-20260105-1522,0.03,0.983,0.00075,518,64,500,0
Step4_DQNAgent-20260105-1526,0.03,0.983,0.00075,519,64,166.2857143,82.20099806
Step4_DQNAgent-20260105-1536,0.03,0.983,0.00075,520,64,500,0
Step4_DQNAgent-20260105-1542,0.03,0.983,0.00075,501,128,270.1285714,71.25525974
Step4_DQNAgent-20260105-1551,0.03,0.983,0.00075,502,128,293.7285714,65.36882643
Step4_DQNAgent-20260105-1552,0.03,0.983,0.00075,503,128,441.3285714,78.2884267
Step4_DQNAgent-20260105-1601,0.03,0.983,0.00075,504,128,500,0
Step4_DQNAgent-20260105-1604,0.03,0.983,0.00075,505,128,486.9428571,53.88794875
Step4_DQNAgent-20260105-1620,0.03,0.983,0.00075,506,128,150.6571429,18.08068086
Step4_DQNAgent-20260105-1623,0.03,0.983,0.00075,507,128,275.3857143,5.928846809
Step4_DQNAgent-20260105-1629,0.03,0.983,0.00075,508,128,500,0
Step4_DQNAgent-20260105-1632,0.03,0.983,0.00075,509,128,120.3714286,6.338479828
Step4_DQNAgent-20260105-1648,0.03,0.983,0.00075,510,128,500,0
Step4_DQNAgent-20260105-1656,0.03,0.983,0.00075,511,128,500,0
Step4_DQNAgent-20260105-1704,0.03,0.983,0.00075,512,128,500,0
Step4_DQNAgent-20260105-1712,0.03,0.983,0.00075,513,128,124.6,6.674899678
